bds,ba,sqft,address,zip_code,built_year,heating,cooling,parking,appliances,sold_time,sold_price,list_time,list_price,listing_sold_time_diff,sold_year,sold_month,sold_day,price_percent_change,view_city,view_mountain,view_park,view_water,type_Apartment,type_Condo,type_Multiple Occupancy,type_Other,type_Residential,type_Single Family,type_Townhouse,type_Vacant Land
2,2,828,237 E 24th St APT 1W,10010,1900,"Baseboard, Radiant",Wall,"Off-street, On-street","Appliances included: Dishwasher, Microwave, Range / Oven, Refrigerator, Washer",2020-06-10 00:00:00,770000,2019-09-23 00:00:00,895000,261,2020,6,10,-0.13966480446927373,0,0,0,0,0,1,0,0,0,0,0,0
,1,525,330 3rd Ave APT 12L,10010,1964,,,Covered,Appliances included: Dishwasher,2020-06-10 00:00:00,415000,2019-09-02 00:00:00,475000,282,2020,6,10,-0.12631578947368421,0,0,0,0,0,1,0,0,0,0,0,0
2,3,1535,260 Park Ave S APT 4A,10010,1913,,,0 spaces,"Appliances included: Dishwasher, Dryer, Washer",2020-06-09 00:00:00,2556666,2019-09-16 00:00:00,2900000,267,2020,6,9,-0.11839103448275862,0,0,0,0,0,1,0,0,0,0,0,0
,,,200 E 24th St APT 1605,10010,1972,,,0 spaces,,2020-06-07 00:00:00,500000,,,,2020,6,7,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,,215 E 24th St APT 608,10010,1976,,Central,0 spaces,,2020-06-07 00:00:00,800000,2015-08-18 00:00:00,799000,1755,2020,6,7,0.0012515644555694619,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1602,40 W 24th St APT 5W,10010,1905,,Central,Covered,Appliances included: Dishwasher,2020-06-03 00:00:00,1610000,2019-01-29 00:00:00,1975000,491,2020,6,3,-0.1848101265822785,0,0,0,0,0,1,0,0,0,0,0,0
,,1197,15 E 26th St APT 14D,10010,1912,,,0 spaces,,2020-06-03 00:00:00,2020000,,,,2020,6,3,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,,200 E 24th St APT 608,10010,1972,,,0 spaces,,2020-06-01 00:00:00,475000,,,,2020,6,1,,0,0,0,0,0,1,0,0,0,0,0,0
,1,,4 Lexington Ave APT 13P,10010,1912,,,0 spaces,,2020-05-25 00:00:00,365000,2019-03-25 00:00:00,400000,427,2020,5,25,-0.0875,0,0,0,0,0,1,0,0,0,0,0,0
,,124264,200 E 21st St APT 2A,10010,2016,,,0 spaces,,2020-05-21 00:00:00,1630255,,,,2020,5,21,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,772,200 E 21st St #3B,10010,2016,,,None,"Appliances included: Dishwasher, Dryer, Washer",2020-05-21 00:00:00,1485255,,,,2020,5,21,,0,0,0,0,0,0,1,0,0,0,0,0
1,2,994,300 E 23rd St APT 4G,10010,2010,Gas,,Covered,Other interior features,2020-05-19 00:00:00,1290000,2019-09-18 00:00:00,1349000,244,2020,5,19,-0.04373610081541883,1,0,0,0,0,1,0,0,0,0,0,0
,,,121 E 22nd St APT N808,10010,,,,0 spaces,,2020-05-18 00:00:00,2864541,,,,2020,5,18,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,690,300 E 23rd St APT 8F,10010,2010,,Central,0 spaces,Other interior features,2020-05-10 00:00:00,950000,2019-07-10 00:00:00,1090000,305,2020,5,10,-0.12844036697247707,0,0,0,0,0,1,0,0,0,0,0,0
,1,600,305 E 24th St PENTHOUSE D,10010,1964,,,0 spaces,,2020-05-10 00:00:00,575000,,,,2020,5,10,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,,33 E 22nd St APT 2B,10010,1938,,,0 spaces,,2020-05-06 00:00:00,725000,,,,2020,5,6,,0,0,0,0,0,1,0,0,0,0,0,0
,,,121 E 22nd St UNIT N607,10010,,,,0 spaces,,2020-05-06 00:00:00,3270000,,,,2020,5,6,,0,0,0,0,0,1,0,0,0,0,0,0
,,124264,200 E 21st St APT 14A,10010,2016,,,0 spaces,,2020-05-04 00:00:00,2895000,,,,2020,5,4,,0,0,0,0,0,1,0,0,0,0,0,0
,,,201 E 21st St APT 15F,10010,1962,,,0 spaces,,2020-05-03 00:00:00,999000,,,,2020,5,3,,0,0,0,0,0,1,0,0,0,0,0,0
2,2,1282,49 E 21st St APT 6D,10010,1913,,,0 spaces,"Appliances included: Dryer, Washer",2020-04-26 00:00:00,1999999,2019-11-24 00:00:00,2195000,154,2020,4,26,-0.08883872437357632,0,0,0,0,0,1,0,0,0,0,0,0
,,1026,1107 Broadway APT 9B,10010,1915,,,0 spaces,,2020-04-26 00:00:00,1662500,,,,2020,4,26,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,722,160 E 22nd St #11B,10010,2012,,Central,Covered,Other interior features,2020-04-21 00:00:00,1340000,2018-12-26 00:00:00,1500000,482,2020,4,21,-0.10666666666666667,0,0,0,0,0,1,0,0,0,0,0,0
3,4,3078,212 5th Ave #20-B,10010,1912,,,0 spaces,Appliances included: Dishwasher,2020-04-15 00:00:00,16132000,2018-02-27 00:00:00,11250000,778,2020,4,15,0.43395555555555554,0,0,0,0,0,1,0,0,0,0,0,0
1,1,,210 E 21st St APT 2A,10010,1908,,,0 spaces,,2020-04-14 00:00:00,495000,2019-11-21 00:00:00,469000,145,2020,4,14,0.05543710021321962,0,0,0,0,0,1,0,0,0,0,0,0
1,1,717,300 E 23rd St APT 8H,10010,2010,,Central,0 spaces,Other interior features,2020-04-09 00:00:00,955000,2019-08-01 00:00:00,1125000,252,2020,4,9,-0.1511111111111111,0,0,0,0,0,1,0,0,0,0,0,0
1,1,600,200 E 24th St APT 1110,10010,1972,,Central,"Garage - Attached, Covered",Other interior features,2020-04-01 00:00:00,567000,2020-01-15 00:00:00,595000,77,2020,4,1,-0.047058823529411764,1,0,0,0,0,1,0,0,0,0,0,0
1,1,1121,45 E 22nd St #20B,10010,2016,,,0 spaces,"Appliances included: Dishwasher, Dryer, Washer",2020-04-01 00:00:00,1924005,2019-08-07 00:00:00,2350000,238,2020,4,1,-0.1812744680851064,0,0,0,0,0,1,0,0,0,0,0,0
3,4,2035,15 E 26th St APT 12E,10010,1912,,Central,0 spaces,Other interior features,2020-03-22 00:00:00,4200000,2019-09-11 00:00:00,4200000,193,2020,3,22,0.0,0,0,0,0,0,1,0,0,0,0,0,0
,1,400,4 Lexington Ave #7M,10010,1912,,,0 spaces,,2020-03-19 00:00:00,399000,,,,2020,3,19,,0,0,0,0,0,1,0,0,0,0,0,0
2,2,,201 E 25th St APT 15H,10010,1964,,Central,0 spaces,Appliances included: Dishwasher,2020-03-18 00:00:00,1500000,2019-07-09 00:00:00,1549000,253,2020,3,18,-0.0316333118140736,0,0,0,0,0,1,0,0,0,0,0,0
1,1,,45 Gramercy Park N APT 1C,10010,1927,,,0 spaces,,2020-03-17 00:00:00,550000,2019-03-10 00:00:00,575000,373,2020,3,17,-0.043478260869565216,0,0,0,0,0,1,0,0,0,0,0,0
1,1,680,33 E 22nd St APT 3G,10010,1938,,,0 spaces,,2020-03-16 00:00:00,665000,,,,2020,3,16,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,,33 E 22nd St APT 3H,10010,1938,,,0 spaces,,2020-03-15 00:00:00,887500,,,,2020,3,15,,0,0,0,0,0,1,0,0,0,0,0,0
,1,590,201 E 21st St APT 1D,10010,1962,,Central,0 spaces,Other interior features,2020-03-12 00:00:00,505000,2019-09-03 00:00:00,559000,191,2020,3,12,-0.09660107334525939,0,0,0,0,0,1,0,0,0,0,0,0
2,2,1349,225 5th Ave APT 4S,10010,1900,Forced air,Central,0 spaces,Other interior features,2020-03-10 00:00:00,2060000,,,,2020,3,10,,0,0,0,0,0,1,0,0,0,0,0,0
,1,,301 E 22nd St APT 11B,10010,1965,,,Garage - Attached,Appliances included: Dishwasher,2020-03-10 00:00:00,379000,2019-09-16 00:00:00,399000,176,2020,3,10,-0.05012531328320802,0,0,0,0,0,1,0,0,0,0,0,0
1,1,,21 E 22nd St APT 5I,10010,1911,,,0 spaces,Appliances included: Dishwasher,2020-03-08 00:00:00,1128000,2019-09-19 00:00:00,1275000,171,2020,3,8,-0.11529411764705882,0,0,0,0,0,1,0,0,0,0,0,0
,,124264,200 E 21st St APT 15C,10010,2016,,,0 spaces,,2020-03-08 00:00:00,4100255,,,,2020,3,8,,0,0,0,0,0,1,0,0,0,0,0,0
2,2,1600,30 E 21st St APT 7A,10010,1904,,,Covered,"Appliances included: Dryer, Washer",2020-03-05 00:00:00,1898000,2019-10-27 00:00:00,1898000,130,2020,3,5,0.0,0,0,0,0,0,1,0,0,0,0,0,0
,,1653,121 E 23rd St,10010,2004,,,0 spaces,,2020-03-04 00:00:00,3521588,,,,2020,3,4,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,321079,235 E 22nd St APT 5S,10010,1931,,,0 spaces,,2020-03-04 00:00:00,679000,2019-11-06 00:00:00,685000,119,2020,3,4,-0.008759124087591242,0,0,0,0,0,1,0,0,0,0,0,0
2,2,,305 E 24th St APT 9W,10010,1964,,,0 spaces,,2020-03-03 00:00:00,1600000,2019-10-13 00:00:00,1799000,142,2020,3,3,-0.11061700944969427,0,0,0,0,0,1,0,0,0,0,0,0
,,,4 Lexington Ave #1S,10010,1912,,,0 spaces,,2020-03-01 00:00:00,2525000,,,,2020,3,1,,0,0,0,0,0,1,0,0,0,0,0,0
,,1052,43 E 25th St #33BB,10010,1961,,,0 spaces,,2020-03-01 00:00:00,1900000,,,,2020,3,1,,0,0,0,0,0,1,0,0,0,0,0,0
,1,525,242 E 25th St APT 10D,10010,2004,,,0 spaces,"Appliances included: Dryer, Washer",2020-03-01 00:00:00,547000,2019-10-30 00:00:00,547000,123,2020,3,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0
,,,4 Lexington Ave #1T,10010,1912,,,0 spaces,,2020-03-01 00:00:00,2525000,,,,2020,3,1,,0,0,0,0,0,1,0,0,0,0,0,0
,1,525,242 E 25th St APT 10D,10010,2004,,,0 spaces,,2020-02-27 00:00:00,530000,,,,2020,2,27,,0,0,0,0,0,1,0,0,0,0,0,0
2,2,1100,60 Gramercy Park N APT 8H,10010,1928,,,Garage - Attached,"Appliances included: Dishwasher, Dryer, Washer",2020-02-27 00:00:00,1600000,2019-06-11 00:00:00,1750000,261,2020,2,27,-0.08571428571428572,1,0,0,0,0,1,0,0,0,0,0,0
1,1,750,305 E 24th St APT 16U,10010,1964,,,0 spaces,,2020-02-27 00:00:00,675000,,,,2020,2,27,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,,245 E 25th St APT 2E,10010,1964,,,0 spaces,,2020-02-26 00:00:00,675000,,,,2020,2,26,,0,0,0,0,0,1,0,0,0,0,0,0
,,,4 Lexington Ave APT 6M,10010,1912,,,0 spaces,,2020-02-26 00:00:00,385000,,,,2020,2,26,,0,0,0,0,0,1,0,0,0,0,0,0
,,,45 E 22nd St,10010,,,,0 spaces,,2020-02-26 00:00:00,19361423,,,,2020,2,26,,0,0,0,0,0,1,0,0,0,0,0,0
3,4,3008,212 5th Ave #10A,10010,1912,,,0 spaces,"Appliances included: Dryer, Washer",2020-02-25 00:00:00,9975000,2019-04-10 00:00:00,11600000,321,2020,2,25,-0.1400862068965517,0,0,0,0,0,1,0,0,0,0,0,0
,,,45 E 22nd St #14B,10010,,,,0 spaces,,2020-02-25 00:00:00,700000,,,,2020,2,25,,0,0,0,0,0,1,0,0,0,0,0,0
2,2,1340,201 E 21st St APT 10S,10010,1962,,Central,0 spaces,Other interior features,2020-02-24 00:00:00,1738500,2019-09-02 00:00:00,1830000,175,2020,2,24,-0.05,0,0,0,0,0,1,0,0,0,0,0,0
,,,45 E 22nd St #14C,10010,,,,0 spaces,,2020-02-24 00:00:00,700000,,,,2020,2,24,,0,0,0,0,0,1,0,0,0,0,0,0
,,,121 E 22nd St #N708,10010,,,,0 spaces,,2020-02-23 00:00:00,2790000,,,,2020,2,23,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,,44 Gramercy Park N APT 2F,10010,1930,,,0 spaces,,2020-02-23 00:00:00,690000,,,,2020,2,23,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,750,301 E 22nd St APT 8R,10010,1966,,,Covered,,2020-02-23 00:00:00,540000,2019-03-28 00:00:00,700000,332,2020,2,23,-0.22857142857142856,0,0,0,0,0,1,0,0,0,0,0,0
4,5,4658,45 E 22nd St #57A,10010,2016,,,Covered,"Appliances included: Dryer, Washer",2020-02-20 00:00:00,12500000,2020-01-23 00:00:00,14500000,28,2020,2,20,-0.13793103448275862,0,0,0,0,0,1,0,0,0,0,0,0
1,1,725,207 E 21st St APT 6F,10010,1930,,,Covered,Appliances included: Dishwasher,2020-02-19 00:00:00,970000,2019-07-23 00:00:00,985000,211,2020,2,19,-0.015228426395939087,0,0,0,0,0,1,0,0,0,0,0,0
,,4488,202-281 E 22nd St,10010,1910,,,0 spaces,,2020-02-19 00:00:00,685000,,,,2020,2,19,,0,0,0,0,0,0,0,0,0,1,0,0
,,189616,382 2nd Ave #8R,10010,1965,,,0 spaces,,2020-02-19 00:00:00,540000,,,,2020,2,19,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,694,5 E 22nd St APT 4R,10010,1985,Forced air,Other,Garage - Detached,Appliances included: Dishwasher,2020-02-19 00:00:00,1140000,2019-09-08 00:00:00,1165000,164,2020,2,19,-0.02145922746781116,0,0,0,0,0,0,1,0,0,0,0,0
1,1,750,160 E 26th St APT 3G,10010,1925,,,0 spaces,Appliances included: Dishwasher,2020-02-17 00:00:00,519000,2019-06-14 00:00:00,599000,248,2020,2,17,-0.1335559265442404,0,0,0,0,0,1,0,0,0,0,0,0
,,321079,235 E 22nd St APT 11U,10010,1931,,,0 spaces,,2020-02-17 00:00:00,111540,,,,2020,2,17,,0,0,0,0,0,1,0,0,0,0,0,0
,,,121 E 22nd St #N508,10010,,,,0 spaces,,2020-02-17 00:00:00,3190000,,,,2020,2,17,,0,0,0,0,0,1,0,0,0,0,0,0
4,4,4713,31 W 21st St APT 7,10010,1907,,,0 spaces,,2020-02-17 00:00:00,5862000,2019-04-18 00:00:00,8750000,305,2020,2,17,-0.3300571428571429,1,0,0,0,0,1,0,0,0,0,0,0
2,1,875,201 E 21st St APT 2C,10010,1962,,,0 spaces,Appliances included: Dishwasher,2020-02-13 00:00:00,930000,2019-09-25 00:00:00,959000,141,2020,2,13,-0.03023983315954119,0,0,0,0,0,1,0,0,0,0,0,0
,,22476,207 E 21st St APT 6F,10010,1930,,,"Garage, Garage - Attached",,2020-02-12 00:00:00,970000,,,,2020,2,12,,0,0,0,0,0,1,0,0,0,0,0,0
,,,330 3rd Ave APT 6GH,10010,1964,,,0 spaces,,2020-02-12 00:00:00,1750000,,,,2020,2,12,,0,0,0,0,0,1,0,0,0,0,0,0
1,2,1000,160 E 26th St APT 6G,10010,1925,"Baseboard, Radiant, Oil","Central, Wall","On-street, Covered, Garage","Appliances included: Dishwasher, Freezer, Microwave, Range / Oven, Refrigerator",2020-02-12 00:00:00,800000,2019-04-08 00:00:00,1100000,310,2020,2,12,-0.2727272727272727,1,0,0,1,0,1,0,0,0,0,0,0
2,2,,201 E 25th St APT 16A,10010,1965,,,0 spaces,,2020-02-11 00:00:00,1322706,,,,2020,2,11,,0,0,0,0,0,1,0,0,0,0,0,0
2,2,1235,385 1st Ave APT 11E,10010,2016,,Central,0 spaces,Other interior features,2020-02-11 00:00:00,1900000,2018-11-27 00:00:00,1995000,441,2020,2,11,-0.047619047619047616,0,0,0,0,0,1,0,0,0,0,0,0
2,2,1525,45 E 22nd St #34B,10010,2016,,Central,0 spaces,Other interior features,2020-02-11 00:00:00,5150000,2020-02-04 00:00:00,4975000,7,2020,2,11,0.035175879396984924,0,0,0,0,0,1,0,0,0,0,0,0
2,2,1402,121 E 22nd St APT N708,10010,2016,,,0 spaces,"Appliances included: Dishwasher, Dryer, Washer",2020-02-11 00:00:00,2790000,2019-07-28 00:00:00,2790000,198,2020,2,11,0.0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,1230,385 1st Ave APT 15F,10010,2016,,Central,0 spaces,Other interior features,2020-02-10 00:00:00,1995000,2019-08-22 00:00:00,1995000,172,2020,2,10,0.0,0,0,0,0,0,1,0,0,0,0,0,0
3,3,2258,4 W 21st St APT 17A,10010,2006,,Central,"Garage - Attached, Covered",Other interior features,2020-02-06 00:00:00,1900000,2019-07-29 00:00:00,2250000,192,2020,2,6,-0.15555555555555556,1,0,0,0,0,1,0,0,0,0,0,0
,,1223,205 E 22nd St APT 3K,10010,1920,,,0 spaces,,2020-01-28 00:00:00,1500000,,,,2020,1,28,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,729,254 Park Ave S APT 12P,10010,1913,,Central,0 spaces,Other interior features,2020-01-27 00:00:00,1300000,2019-04-20 00:00:00,1395000,282,2020,1,27,-0.06810035842293907,0,0,0,0,0,1,0,0,0,0,0,0
2,2,1208,280 Park Ave S APT 18J,10010,1986,,Central,Garage - Attached,Other interior features,2020-01-23 00:00:00,1880000,2018-07-13 00:00:00,2475000,559,2020,1,23,-0.2404040404040404,0,0,0,0,0,1,0,0,0,0,0,0
1,1,656,45 E 25th St APT 9C,10010,1987,Forced air,Central,0 spaces,Appliances included: Dishwasher,2020-01-23 00:00:00,950000,2019-04-10 00:00:00,1100000,288,2020,1,23,-0.13636363636363635,0,0,0,0,0,1,0,0,0,0,0,0
1,1,833,160 E 22nd St #16D,10010,2012,,Central,0 spaces,Other interior features,2020-01-23 00:00:00,1500000,2019-10-01 00:00:00,1525000,114,2020,1,23,-0.01639344262295082,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1024,225 5th Ave APT 2P,10010,1900,,Central,Covered,"Appliances included: Dishwasher, Dryer, Washer",2020-01-22 00:00:00,1937500,2019-08-25 00:00:00,2100000,150,2020,1,22,-0.07738095238095238,0,0,0,0,0,0,1,0,0,0,0,0
2,2,,201 E 25th St APT 17C,10010,1965,,,0 spaces,"Appliances included: Dishwasher, Dryer, Freezer, Microwave, Range / Oven, Refrigerator, Washer",2020-01-22 00:00:00,1155000,,,,2020,1,22,,0,0,0,0,0,1,0,0,0,0,0,0
,,436,340 E 23rd St APT 3J,10010,2007,,,0 spaces,,2020-01-22 00:00:00,650000,,,,2020,1,22,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,825,305 E 24th St APT 9F,10010,1964,,Central,0 spaces,Other interior features,2020-01-14 00:00:00,875695,2019-11-19 00:00:00,895000,56,2020,1,14,-0.02156983240223464,0,0,0,0,0,1,0,0,0,0,0,0
1,1,730,385 1st Ave APT 3A,10010,2016,,Central,0 spaces,"Appliances included: Dishwasher, Dryer, Washer",2020-01-14 00:00:00,1065000,2019-09-22 00:00:00,1125000,114,2020,1,14,-0.05333333333333334,0,0,0,0,0,0,1,0,0,0,0,0
,,1433,1107 Broadway APT 4C,10010,1915,,,0 spaces,,2020-01-14 00:00:00,2900000,,,,2020,1,14,,0,0,0,0,0,1,0,0,0,0,0,0
,1,,136 E 36th St APT 5E,10016,1924,,,0 spaces,,2021-01-07 00:00:00,283500,,,,2021,1,7,,0,0,0,0,0,1,0,0,0,0,0,0
,1,571,330 E 38th St APT 27H,10016,1989,,,None,,2021-01-07 00:00:00,645000,2020-08-05 00:00:00,745000,155,2021,1,7,-0.1342281879194631,0,0,0,0,0,1,0,0,0,0,0,0
,1,,244 Madison Ave APT 16G,10016,1916,,,0 spaces,,2021-01-04 00:00:00,535000,2012-12-02 00:00:00,439000,2955,2021,1,4,0.21867881548974943,0,0,0,0,0,1,0,0,0,0,0,0
1,1,,201 E 28th St #6C,10016,1964,,Central,Garage - Attached,Appliances included: Dishwasher,2021-01-03 00:00:00,500000,2019-09-17 00:00:00,615000,474,2021,1,3,-0.18699186991869918,0,0,0,0,0,1,0,0,0,0,0,0
1,1,831,300 E 33rd St APT 19B,10016,1961,Gas,,Covered,Other interior features,2021-01-03 00:00:00,808000,2020-08-24 00:00:00,850000,132,2021,1,3,-0.04941176470588235,0,0,0,0,0,1,0,0,0,0,0,0
2,2,1350,139 E 33rd St #8BC,10016,1957,,,0 spaces,,2020-12-27 00:00:00,1395000,,,,2020,12,27,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,672,303 E 33rd St APT 8E,10016,2009,,Central,0 spaces,Other interior features,2020-12-27 00:00:00,865000,2019-09-05 00:00:00,1025000,479,2020,12,27,-0.15609756097560976,0,0,0,0,0,1,0,0,0,0,0,0
,1,474,330 E 33rd St APT 11E,10016,1962,,,0 spaces,,2020-12-27 00:00:00,615000,2020-08-02 00:00:00,645000,147,2020,12,27,-0.046511627906976744,0,0,0,0,0,1,0,0,0,0,0,0
,,140000,66 Madison Ave APT 2F,10016,1910,,,0 spaces,,2020-12-27 00:00:00,600000,,,,2020,12,27,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,,66 Madison Ave APT 2F,10016,1910,,,0 spaces,Appliances included: Dishwasher,2020-12-27 00:00:00,600000,2020-09-06 00:00:00,649000,112,2020,12,27,-0.07550077041602465,0,0,0,0,0,1,0,0,0,0,0,0
2,2,,160 E 38th St APT 22B,10016,1975,,Central,Covered,Appliances included: Dishwasher,2020-12-21 00:00:00,1085000,2020-05-29 00:00:00,1250000,206,2020,12,21,-0.132,0,0,0,0,0,1,0,0,0,0,0,0
,,149786,139 E 33rd St APT 10H,10016,1957,,,0 spaces,,2020-12-17 00:00:00,460000,,,,2020,12,17,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,800,630 1st Ave APT 35P,10016,1984,,,0 spaces,,2020-12-17 00:00:00,878550,2019-12-16 00:00:00,920000,367,2020,12,17,-0.04505434782608696,0,0,0,0,0,1,0,0,0,0,0,0
2,2,1130,415 E 37th St APT 41C,10016,1989,,,0 spaces,Appliances included: Dishwasher,2020-12-17 00:00:00,1225000,2020-06-01 00:00:00,1500000,199,2020,12,17,-0.18333333333333332,0,0,0,0,0,1,0,0,0,0,0,0
,1,,139 E 33rd St APT 10H,10016,1957,,,Covered,Appliances included: Dishwasher,2020-12-17 00:00:00,460000,2019-07-10 00:00:00,550000,526,2020,12,17,-0.16363636363636364,1,0,0,0,0,1,0,0,0,0,0,0
2,2,1372,330 E 38th St APT 26D,10016,1989,,Central,0 spaces,Other interior features,2020-12-17 00:00:00,1755000,2019-10-26 00:00:00,1900000,418,2020,12,17,-0.07631578947368421,0,0,0,0,0,1,0,0,0,0,0,0
,,80000,686-694 2nd Ave,10016,1941,,,0 spaces,,2020-12-16 00:00:00,338000,,,,2020,12,16,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,711,225 E 34th St APT 6H,10016,2007,,Central,0 spaces,Other interior features,2020-12-16 00:00:00,500000,2014-09-28 00:00:00,995000,2271,2020,12,16,-0.49748743718592964,0,0,0,0,0,0,1,0,0,0,0,0
,1,600,303 E 37th St APT 4P,10016,1941,,,0 spaces,Laundry features: Common Area,2020-12-16 00:00:00,338000,2020-09-08 00:00:00,360000,99,2020,12,16,-0.06111111111111111,0,0,0,0,0,1,0,0,0,0,0,0
1,1,755,330 E 33rd St APT 15P,10016,1962,,,0 spaces,Appliances included: Dishwasher,2020-12-14 00:00:00,850000,2020-07-12 00:00:00,899000,155,2020,12,14,-0.054505005561735265,0,0,0,0,0,1,0,0,0,0,0,0
1,1,685,308 E 38th St #3D,10016,2001,,Central,0 spaces,Other interior features,2020-12-14 00:00:00,785000,2020-07-31 00:00:00,800000,136,2020,12,14,-0.01875,0,0,0,0,0,1,0,0,0,0,0,0
,,1488,172 Madison Ave APT 12B,10016,2017,,,0 spaces,,2020-12-14 00:00:00,2093934,,,,2020,12,14,,0,0,0,0,0,1,0,0,0,0,0,0
1,2,1130,11 E 36th St SUITE 606,10016,1911,,Central,0 spaces,Other interior features,2020-12-13 00:00:00,1200000,2019-11-18 00:00:00,1471260,391,2020,12,13,-0.18437257860609274,1,0,0,0,0,1,0,0,0,0,0,0
,1,,225 E 36th St APT 15A,10016,1963,,,0 spaces,Appliances included: Dishwasher,2020-12-13 00:00:00,430000,2020-11-03 00:00:00,435000,40,2020,12,13,-0.011494252873563218,0,0,0,0,0,1,0,0,0,0,0,0
1,1,,137 E 36th St #17C,10016,1966,,,0 spaces,,2020-12-09 00:00:00,600000,2020-03-03 00:00:00,670000,281,2020,12,9,-0.1044776119402985,0,0,0,0,0,1,0,0,0,0,0,0
2,1,750,159 Madison Ave APT 3B,10016,1911,Radiant,Wall,0 spaces,Other interior features,2020-12-09 00:00:00,462500,2020-06-12 00:00:00,475500,180,2020,12,9,-0.027339642481598318,1,0,0,0,0,1,0,0,0,0,0,0
1,1,685,445 5th Ave APT 9D,10016,,Forced air,Other,0 spaces,Appliances included: Dishwasher,2020-12-08 00:00:00,10,,,,2020,12,8,,0,0,0,0,0,0,1,0,0,0,0,0
,,200000,7 Park Ave,10016,1953,,,0 spaces,,2020-12-07 00:00:00,527500,,,,2020,12,7,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,800,7 Park Ave APT 4A,10016,1923,,,0 spaces,,2020-12-07 00:00:00,527500,2020-07-23 00:00:00,550000,137,2020,12,7,-0.04090909090909091,0,0,0,0,0,1,0,0,0,0,0,0
2,3,1965,277 5th Ave #46A,10016,2019,,Central,0 spaces,Other interior features,2020-12-07 00:00:00,5200000,2020-07-21 00:00:00,6100000,139,2020,12,7,-0.14754098360655737,0,0,0,0,0,1,0,0,0,0,0,0
,1,700,244 Madison Ave PENTHOUSE L,10016,1916,,,0 spaces,,2020-05-26 00:00:00,715000,,,,2020,5,26,,0,0,0,0,0,1,0,0,0,0,0,0
2,2,1282,325 5th Ave APT 9C,10016,2005,Oil,Central,"Garage - Attached, Covered",,2020-05-25 00:00:00,1500000,2019-11-19 00:00:00,1575000,188,2020,5,25,-0.047619047619047616,0,0,0,0,0,1,0,0,0,0,0,0
1,1,,251 E 32nd St #7J,10016,1965,,Central,Garage - Attached,Appliances included: Dishwasher,2020-05-25 00:00:00,685000,2019-10-30 00:00:00,725000,208,2020,5,25,-0.05517241379310345,1,0,0,0,0,1,0,0,0,0,0,0
,1,500,10 Park Ave #12F,10016,1932,,,0 spaces,,2020-05-21 00:00:00,490000,,,,2020,5,21,,0,0,0,0,0,1,0,0,0,0,0,0
,,796,398 Park Ave S #26E,10016,2013,,,0 spaces,,2020-05-21 00:00:00,1695000,,,,2020,5,21,,0,0,0,0,0,1,0,0,0,0,0,0
2,3,1488,172 Madison Ave APT 19B,10016,2016,,Central,0 spaces,Other interior features,2020-05-21 00:00:00,2341975,2020-05-10 00:00:00,2575000,11,2020,5,21,-0.09049514563106796,0,0,0,0,0,1,0,0,0,0,0,0
,1,579,30 E 37th St APT 5H,10016,1952,,,0 spaces,"Appliances included: Dishwasher, Dryer, Washer",2020-05-19 00:00:00,590000,2019-11-07 00:00:00,599000,194,2020,5,19,-0.015025041736227046,0,0,0,0,0,1,0,0,0,0,0,0
1,1,,201 E 37th St APT 14B,10016,1959,,,0 spaces,Appliances included: Dishwasher,2020-05-17 00:00:00,630000,2019-11-08 00:00:00,650000,191,2020,5,17,-0.03076923076923077,0,0,0,0,0,0,0,0,0,1,0,0
,,1878,120 E 29th St APT 6D,10016,,,,0 spaces,,2020-05-10 00:00:00,8000000,,,,2020,5,10,,0,0,0,0,0,1,0,0,0,0,0,0
,,107504,137 E 36th St,10016,1974,,,0 spaces,,2020-05-07 00:00:00,495000,,,,2020,5,7,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,,160 E 27th St APT 6A,10016,1963,,,Covered,,2020-05-07 00:00:00,640000,2019-07-31 00:00:00,700000,281,2020,5,7,-0.08571428571428572,0,0,0,0,0,1,0,0,0,0,0,0
